date,product,demand,lead_time_days,material_available,supplier_delay,machine_capacity,machine_downtime,labor_available,absenteeism,effective_labor,effective_capacity,effective_material,month,day_of_week,lag_1,lag_7
2023-05-13,Tablet,185,4,112,0,139,0,178,0,178.0,139.0,112.0,5,5,191.0,174.0
2023-05-14,Tablet,187,5,140,0,203,1,109,0,109.0,142.1,140.0,5,6,185.0,172.0
2023-05-15,Tablet,174,10,199,1,158,0,96,0,96.0,158.0,119.39999999999999,5,0,187.0,165.0
2023-05-16,Tablet,181,8,112,1,177,0,102,0,102.0,177.0,67.2,5,1,174.0,166.0
2023-05-17,Tablet,179,3,230,0,122,0,105,0,105.0,122.0,230.0,5,2,181.0,176.0
2023-05-18,Tablet,155,8,126,1,152,1,95,0,95.0,106.39999999999999,75.6,5,3,179.0,190.0
2023-05-19,Tablet,158,5,210,0,134,0,94,0,94.0,134.0,210.0,5,4,155.0,191.0
2023-05-20,Tablet,172,6,178,0,139,0,121,0,121.0,139.0,178.0,5,5,158.0,185.0
2023-05-21,Tablet,156,4,189,0,235,1,119,0,119.0,164.5,189.0,5,6,172.0,187.0
2023-05-22,Tablet,174,5,201,0,230,0,149,0,149.0,230.0,201.0,5,0,156.0,174.0
2023-05-23,Tablet,159,7,114,0,230,0,117,0,117.0,230.0,114.0,5,1,174.0,181.0
2023-05-24,Tablet,159,6,107,0,170,1,109,0,109.0,118.99999999999999,107.0,5,2,159.0,179.0
2023-05-25,Tablet,157,4,189,0,247,1,171,1,136.8,172.89999999999998,189.0,5,3,159.0,155.0
2023-05-26,Tablet,172,9,158,1,131,0,132,0,132.0,131.0,94.8,5,4,157.0,158.0
2023-05-27,Tablet,157,2,183,0,120,0,164,1,131.20000000000002,120.0,183.0,5,5,172.0,172.0
2023-05-28,Tablet,161,2,192,0,152,0,134,0,134.0,152.0,192.0,5,6,157.0,156.0
2023-05-29,Tablet,155,7,198,1,230,0,173,0,173.0,230.0,118.8,5,0,161.0,174.0
2023-05-30,Tablet,160,6,208,1,187,1,143,0,143.0,130.9,124.8,5,1,155.0,159.0
2023-05-31,Tablet,158,4,155,0,222,0,95,0,95.0,222.0,155.0,5,2,160.0,159.0
2023-06-01,Tablet,147,8,242,1,192,1,167,0,167.0,134.39999999999998,145.2,6,3,158.0,157.0
2023-06-02,Tablet,163,4,139,0,189,0,173,0,173.0,189.0,139.0,6,4,147.0,172.0
2023-06-03,Tablet,139,7,156,0,129,1,133,1,106.4,90.3,156.0,6,5,163.0,157.0
2023-06-04,Tablet,137,5,175,0,195,1,115,0,115.0,136.5,175.0,6,6,139.0,161.0
2023-06-05,Tablet,135,7,138,0,176,0,103,0,103.0,176.0,138.0,6,0,137.0,155.0
2023-06-06,Tablet,151,3,116,0,176,0,125,1,100.0,176.0,116.0,6,1,135.0,160.0
2023-06-07,Tablet,151,7,100,1,153,1,175,0,175.0,107.1,60.0,6,2,151.0,158.0
2023-06-08,Tablet,156,5,211,0,237,1,149,0,149.0,165.89999999999998,211.0,6,3,151.0,147.0
2023-06-09,Tablet,148,7,157,0,211,0,99,0,99.0,211.0,157.0,6,4,156.0,163.0
2023-06-10,Tablet,145,6,163,0,162,1,110,0,110.0,113.39999999999999,163.0,6,5,148.0,139.0
2023-06-11,Tablet,139,10,218,1,219,0,122,0,122.0,219.0,130.79999999999998,6,6,145.0,137.0
2023-06-12,Tablet,147,2,177,0,208,0,179,0,179.0,208.0,177.0,6,0,139.0,135.0
2023-06-13,Tablet,144,10,246,1,160,0,154,0,154.0,160.0,147.6,6,1,147.0,151.0
2023-06-14,Tablet,145,3,168,0,202,0,179,0,179.0,202.0,168.0,6,2,144.0,151.0
2023-06-15,Tablet,131,7,121,0,219,0,98,0,98.0,219.0,121.0,6,3,145.0,156.0
2023-06-16,Tablet,151,7,126,0,205,0,134,1,107.2,205.0,126.0,6,4,131.0,148.0
2023-06-17,Tablet,153,4,249,0,129,0,112,0,112.0,129.0,249.0,6,5,151.0,145.0
2023-06-18,Tablet,153,5,182,1,219,0,161,0,161.0,219.0,109.2,6,6,153.0,139.0
2023-06-19,Tablet,135,5,184,0,229,1,149,1,119.2,160.29999999999998,184.0,6,0,153.0,147.0
2023-06-20,Tablet,149,3,138,0,189,1,169,0,169.0,132.29999999999998,138.0,6,1,135.0,144.0
2023-06-21,Tablet,157,4,115,0,188,0,96,1,76.80000000000001,188.0,115.0,6,2,149.0,145.0
2023-06-22,Tablet,160,7,172,1,184,0,98,0,98.0,184.0,103.2,6,3,157.0,131.0
2023-06-23,Tablet,147,3,206,0,191,1,136,0,136.0,133.7,206.0,6,4,160.0,151.0
2023-06-24,Tablet,149,6,206,0,168,0,99,0,99.0,168.0,206.0,6,5,147.0,153.0
2023-06-25,Tablet,148,4,208,0,156,1,137,1,109.60000000000001,109.19999999999999,208.0,6,6,149.0,153.0
2023-06-26,Tablet,156,2,154,0,245,0,176,0,176.0,245.0,154.0,6,0,148.0,135.0
2023-06-27,Tablet,149,4,138,0,165,0,160,0,160.0,165.0,138.0,6,1,156.0,149.0
2023-06-28,Tablet,149,6,145,0,173,0,142,0,142.0,173.0,145.0,6,2,149.0,157.0
2023-06-29,Tablet,156,3,221,0,165,0,109,0,109.0,165.0,221.0,6,3,149.0,160.0
2023-06-30,Tablet,170,5,132,1,219,0,158,0,158.0,219.0,79.2,6,4,156.0,147.0
2023-07-01,Tablet,176,6,138,0,245,0,158,0,158.0,245.0,138.0,7,5,170.0,149.0
2023-07-02,Tablet,171,5,230,1,121,0,91,0,91.0,121.0,138.0,7,6,176.0,148.0
2023-07-03,Tablet,159,2,182,0,245,0,110,0,110.0,245.0,182.0,7,0,171.0,156.0
2023-07-04,Tablet,179,2,203,0,131,0,171,1,136.8,131.0,203.0,7,1,159.0,149.0
2023-07-05,Tablet,183,4,182,0,209,0,101,0,101.0,209.0,182.0,7,2,179.0,149.0
2023-07-06,Tablet,161,4,229,0,163,0,127,0,127.0,163.0,229.0,7,3,183.0,156.0
2023-07-07,Tablet,185,7,138,0,198,0,167,0,167.0,198.0,138.0,7,4,161.0,170.0
2023-07-08,Tablet,169,4,120,0,186,0,156,0,156.0,186.0,120.0,7,5,185.0,176.0
2023-07-09,Tablet,189,5,237,0,204,0,120,1,96.0,204.0,237.0,7,6,169.0,171.0
2023-07-10,Tablet,193,6,248,0,179,1,137,0,137.0,125.3,248.0,7,0,189.0,159.0
2023-07-11,Tablet,185,6,162,0,174,1,170,0,170.0,121.8,162.0,7,1,193.0,179.0
2023-07-12,Tablet,197,3,101,0,193,0,164,0,164.0,193.0,101.0,7,2,185.0,183.0
2023-07-13,Tablet,199,6,112,0,180,1,118,0,118.0,125.99999999999999,112.0,7,3,197.0,161.0
2023-07-14,Tablet,178,9,184,1,240,0,170,0,170.0,240.0,110.39999999999999,7,4,199.0,185.0
2023-07-15,Tablet,184,4,209,0,246,0,102,0,102.0,246.0,209.0,7,5,178.0,169.0
2023-07-16,Tablet,180,4,245,0,225,0,153,0,153.0,225.0,245.0,7,6,184.0,189.0
2023-07-17,Tablet,205,5,242,0,204,0,142,0,142.0,204.0,242.0,7,0,180.0,193.0
2023-07-18,Tablet,202,10,230,1,189,0,166,1,132.8,189.0,138.0,7,1,205.0,185.0
2023-07-19,Tablet,198,7,247,0,240,0,117,0,117.0,240.0,247.0,7,2,202.0,197.0
2023-07-20,Tablet,192,5,107,1,207,1,146,1,116.80000000000001,144.89999999999998,64.2,7,3,198.0,199.0
2023-07-21,Tablet,185,3,170,0,199,0,176,1,140.8,199.0,170.0,7,4,192.0,178.0
2023-07-22,Tablet,207,5,155,0,128,0,141,0,141.0,128.0,155.0,7,5,185.0,184.0
2023-07-23,Tablet,207,5,200,0,160,1,124,0,124.0,112.0,200.0,7,6,207.0,180.0
2023-07-24,Tablet,201,7,198,0,214,1,122,0,122.0,149.79999999999998,198.0,7,0,207.0,205.0
2023-07-25,Tablet,217,2,242,0,182,1,162,0,162.0,127.39999999999999,242.0,7,1,201.0,202.0
2023-07-26,Tablet,206,3,243,0,132,1,98,0,98.0,92.39999999999999,243.0,7,2,217.0,198.0
2023-07-27,Tablet,220,10,231,1,219,0,156,0,156.0,219.0,138.6,7,3,206.0,192.0
2023-07-28,Tablet,205,7,171,0,173,1,125,0,125.0,121.1,171.0,7,4,220.0,185.0
2023-07-29,Tablet,207,7,183,0,121,0,133,0,133.0,121.0,183.0,7,5,205.0,207.0
2023-07-30,Tablet,196,2,157,0,242,1,149,0,149.0,169.39999999999998,157.0,7,6,207.0,207.0
2023-07-31,Tablet,223,6,195,0,156,0,176,0,176.0,156.0,195.0,7,0,196.0,201.0
2023-08-01,Tablet,200,5,156,0,124,0,179,0,179.0,124.0,156.0,8,1,223.0,217.0
2023-08-02,Tablet,212,7,111,0,179,0,129,0,129.0,179.0,111.0,8,2,200.0,206.0
2023-08-03,Tablet,213,6,153,0,124,0,154,1,123.2,124.0,153.0,8,3,212.0,220.0
2023-08-04,Tablet,200,7,127,0,172,0,107,0,107.0,172.0,127.0,8,4,213.0,205.0
2023-08-05,Tablet,209,5,182,0,169,0,155,0,155.0,169.0,182.0,8,5,200.0,207.0
2023-08-06,Tablet,219,5,130,0,226,1,131,0,131.0,158.2,130.0,8,6,209.0,196.0
2023-08-07,Tablet,196,4,126,0,147,0,94,0,94.0,147.0,126.0,8,0,219.0,223.0
2023-08-08,Tablet,204,4,221,0,185,1,147,0,147.0,129.5,221.0,8,1,196.0,200.0
2023-08-09,Tablet,217,2,221,0,189,0,97,0,97.0,189.0,221.0,8,2,204.0,212.0
2023-08-10,Tablet,222,2,160,0,132,0,101,0,101.0,132.0,160.0,8,3,217.0,213.0
2023-08-11,Tablet,210,7,110,0,185,0,151,0,151.0,185.0,110.0,8,4,222.0,200.0
2023-08-12,Tablet,218,5,228,0,244,0,179,0,179.0,244.0,228.0,8,5,210.0,209.0
2023-08-13,Tablet,203,3,240,0,143,0,179,0,179.0,143.0,240.0,8,6,218.0,219.0
2023-08-14,Tablet,194,6,159,0,218,0,154,0,154.0,218.0,159.0,8,0,203.0,196.0
2023-08-15,Tablet,211,2,113,0,226,0,90,0,90.0,226.0,113.0,8,1,194.0,204.0
2023-08-16,Tablet,211,9,224,1,240,0,91,0,91.0,240.0,134.4,8,2,211.0,217.0
2023-08-17,Tablet,187,5,243,0,181,0,133,0,133.0,181.0,243.0,8,3,211.0,222.0
2023-08-18,Tablet,207,6,156,0,161,0,111,0,111.0,161.0,156.0,8,4,187.0,210.0
2023-08-19,Tablet,185,7,131,0,244,0,136,0,136.0,244.0,131.0,8,5,207.0,218.0
2023-08-20,Tablet,200,5,180,0,160,0,99,0,99.0,160.0,180.0,8,6,185.0,203.0
2023-08-21,Tablet,196,3,212,0,136,0,151,0,151.0,136.0,212.0,8,0,200.0,194.0
2023-08-22,Tablet,197,3,157,0,235,0,95,0,95.0,235.0,157.0,8,1,196.0,211.0
2023-08-23,Tablet,189,7,163,0,174,0,132,0,132.0,174.0,163.0,8,2,197.0,211.0
2023-08-24,Tablet,198,5,207,1,134,0,107,0,107.0,134.0,124.19999999999999,8,3,189.0,187.0
2023-08-25,Tablet,202,5,240,0,237,0,149,0,149.0,237.0,240.0,8,4,198.0,207.0
2023-08-26,Tablet,199,7,170,0,228,1,157,0,157.0,159.6,170.0,8,5,202.0,185.0
2023-08-27,Tablet,195,5,128,0,129,0,129,0,129.0,129.0,128.0,8,6,199.0,200.0
2023-08-28,Tablet,199,7,217,0,214,1,155,0,155.0,149.79999999999998,217.0,8,0,195.0,196.0
2023-08-29,Tablet,197,6,104,1,156,1,107,0,107.0,109.19999999999999,62.4,8,1,199.0,197.0
2023-08-30,Tablet,186,7,227,1,160,0,176,0,176.0,160.0,136.2,8,2,197.0,189.0
2023-08-31,Tablet,181,4,218,0,180,0,110,0,110.0,180.0,218.0,8,3,186.0,198.0
2023-09-01,Tablet,168,4,139,0,225,0,102,1,81.60000000000001,225.0,139.0,9,4,181.0,202.0
2023-09-02,Tablet,167,5,124,0,249,1,157,0,157.0,174.29999999999998,124.0,9,5,168.0,199.0
2023-09-03,Tablet,173,3,188,0,142,1,123,0,123.0,99.39999999999999,188.0,9,6,167.0,195.0
2023-09-04,Tablet,166,7,229,0,189,0,130,0,130.0,189.0,229.0,9,0,173.0,199.0
2023-09-05,Tablet,163,3,227,0,126,1,139,0,139.0,88.19999999999999,227.0,9,1,166.0,197.0
2023-09-06,Tablet,183,7,208,1,202,0,141,0,141.0,202.0,124.8,9,2,163.0,186.0
2023-09-07,Tablet,177,5,153,1,142,0,97,0,97.0,142.0,91.8,9,3,183.0,181.0
2023-09-08,Tablet,183,5,182,0,203,0,177,0,177.0,203.0,182.0,9,4,177.0,168.0
2023-09-09,Tablet,165,2,171,0,129,0,116,1,92.80000000000001,129.0,171.0,9,5,183.0,167.0
2023-09-10,Tablet,187,2,180,0,216,0,170,0,170.0,216.0,180.0,9,6,165.0,173.0
2023-09-11,Tablet,175,8,118,1,207,1,151,1,120.80000000000001,144.89999999999998,70.8,9,0,187.0,166.0
2023-09-12,Tablet,163,4,125,0,234,0,113,0,113.0,234.0,125.0,9,1,175.0,163.0
2023-09-13,Tablet,163,4,118,0,141,0,110,0,110.0,141.0,118.0,9,2,163.0,183.0
2023-09-14,Tablet,164,2,239,0,224,0,137,1,109.60000000000001,224.0,239.0,9,3,163.0,177.0
2023-09-15,Tablet,161,7,103,0,205,0,92,0,92.0,205.0,103.0,9,4,164.0,183.0
2023-09-16,Tablet,179,2,153,0,181,1,108,0,108.0,126.69999999999999,153.0,9,5,161.0,165.0
2023-09-17,Tablet,181,6,163,0,223,1,175,0,175.0,156.1,163.0,9,6,179.0,187.0
2023-09-18,Tablet,164,5,100,0,138,0,157,0,157.0,138.0,100.0,9,0,181.0,175.0
2023-09-19,Tablet,180,4,142,0,218,1,108,0,108.0,152.6,142.0,9,1,164.0,163.0
2023-09-20,Tablet,165,6,138,1,170,0,155,0,155.0,170.0,82.8,9,2,180.0,163.0
2023-09-21,Tablet,170,3,186,0,241,0,164,1,131.20000000000002,241.0,186.0,9,3,165.0,164.0
2023-09-22,Tablet,171,5,217,0,242,0,163,0,163.0,242.0,217.0,9,4,170.0,161.0
2023-09-23,Tablet,181,3,207,0,247,0,92,1,73.60000000000001,247.0,207.0,9,5,171.0,179.0
2023-09-24,Tablet,180,7,218,0,161,1,131,0,131.0,112.69999999999999,218.0,9,6,181.0,181.0
2023-09-25,Tablet,185,4,210,0,207,0,139,0,139.0,207.0,210.0,9,0,180.0,164.0
2023-09-26,Tablet,179,3,183,0,200,0,177,0,177.0,200.0,183.0,9,1,185.0,180.0
2023-09-27,Tablet,175,6,100,0,243,1,163,0,163.0,170.1,100.0,9,2,179.0,165.0
2023-09-28,Tablet,182,7,124,0,178,0,112,0,112.0,178.0,124.0,9,3,175.0,170.0
2023-09-29,Tablet,170,5,167,0,241,0,110,0,110.0,241.0,167.0,9,4,182.0,171.0
2023-09-30,Tablet,190,3,165,0,216,0,124,0,124.0,216.0,165.0,9,5,170.0,181.0
2023-10-01,Tablet,185,10,144,1,161,0,96,0,96.0,161.0,86.39999999999999,10,6,190.0,180.0
2023-10-02,Tablet,187,5,225,0,173,0,126,0,126.0,173.0,225.0,10,0,185.0,185.0
2023-10-03,Tablet,180,4,145,0,163,0,97,1,77.60000000000001,163.0,145.0,10,1,187.0,179.0
2023-10-04,Tablet,207,4,245,0,241,1,137,0,137.0,168.7,245.0,10,2,180.0,175.0
2023-10-05,Tablet,180,8,190,1,128,0,113,0,113.0,128.0,114.0,10,3,207.0,182.0
2023-10-06,Tablet,198,8,244,1,188,1,142,0,142.0,131.6,146.4,10,4,180.0,170.0
2023-10-07,Tablet,191,4,216,0,167,0,156,0,156.0,167.0,216.0,10,5,198.0,190.0
2023-10-08,Tablet,187,2,243,0,135,0,110,0,110.0,135.0,243.0,10,6,191.0,185.0
2023-10-09,Tablet,215,6,233,0,178,0,125,0,125.0,178.0,233.0,10,0,187.0,187.0
2023-10-10,Tablet,197,2,114,0,190,0,177,0,177.0,190.0,114.0,10,1,215.0,180.0
2023-10-11,Tablet,198,6,192,1,146,0,167,0,167.0,146.0,115.19999999999999,10,2,197.0,207.0
2023-10-12,Tablet,219,6,240,1,211,0,133,0,133.0,211.0,144.0,10,3,198.0,180.0
2023-10-13,Tablet,221,5,229,0,221,0,149,0,149.0,221.0,229.0,10,4,219.0,198.0
2023-10-14,Tablet,199,7,210,0,157,0,172,0,172.0,157.0,210.0,10,5,221.0,191.0
2023-10-15,Tablet,221,7,171,0,242,0,172,0,172.0,242.0,171.0,10,6,199.0,187.0
2023-10-16,Tablet,222,2,180,0,151,1,115,0,115.0,105.69999999999999,180.0,10,0,221.0,215.0
2023-10-17,Tablet,205,7,158,0,163,0,91,1,72.8,163.0,158.0,10,1,222.0,197.0
2023-10-18,Tablet,231,6,203,0,177,0,119,0,119.0,177.0,203.0,10,2,205.0,198.0
2023-10-19,Tablet,224,6,147,0,199,1,109,0,109.0,139.29999999999998,147.0,10,3,231.0,219.0
2023-10-20,Tablet,220,3,178,0,141,0,112,0,112.0,141.0,178.0,10,4,224.0,221.0
2023-10-21,Tablet,210,2,133,0,220,0,93,0,93.0,220.0,133.0,10,5,220.0,199.0
2023-10-22,Tablet,233,6,188,0,122,0,109,0,109.0,122.0,188.0,10,6,210.0,221.0
2023-10-23,Tablet,224,3,231,0,170,0,92,0,92.0,170.0,231.0,10,0,233.0,222.0
2023-10-24,Tablet,219,5,185,0,134,1,171,0,171.0,93.8,185.0,10,1,224.0,205.0
2023-10-25,Tablet,245,5,205,0,123,0,136,0,136.0,123.0,205.0,10,2,219.0,231.0
2023-10-26,Tablet,246,6,178,0,172,0,179,0,179.0,172.0,178.0,10,3,245.0,224.0
2023-10-27,Tablet,244,8,213,1,212,0,124,0,124.0,212.0,127.8,10,4,246.0,220.0
2023-10-28,Tablet,243,2,212,0,224,0,102,0,102.0,224.0,212.0,10,5,244.0,210.0
2023-10-29,Tablet,236,7,211,0,199,0,167,0,167.0,199.0,211.0,10,6,243.0,233.0
2023-10-30,Tablet,236,5,151,1,192,0,92,1,73.60000000000001,192.0,90.6,10,0,236.0,224.0
2023-10-31,Tablet,236,5,173,0,122,0,157,0,157.0,122.0,173.0,10,1,236.0,219.0
2023-11-01,Tablet,244,4,101,0,145,0,90,0,90.0,145.0,101.0,11,2,236.0,245.0
2023-11-02,Tablet,237,3,233,0,193,1,122,0,122.0,135.1,233.0,11,3,244.0,246.0
2023-11-03,Tablet,227,3,196,0,248,1,141,0,141.0,173.6,196.0,11,4,237.0,244.0
2023-11-04,Tablet,244,6,142,1,138,0,116,0,116.0,138.0,85.2,11,5,227.0,243.0
2023-11-05,Tablet,237,3,150,0,230,0,175,1,140.0,230.0,150.0,11,6,244.0,236.0
2023-11-06,Tablet,225,5,121,0,179,0,165,0,165.0,179.0,121.0,11,0,237.0,236.0
2023-11-07,Tablet,234,2,229,0,129,1,99,0,99.0,90.3,229.0,11,1,225.0,236.0
2023-11-08,Tablet,242,6,173,0,142,0,107,0,107.0,142.0,173.0,11,2,234.0,244.0
2023-11-09,Tablet,229,4,207,0,200,0,106,0,106.0,200.0,207.0,11,3,242.0,237.0
2023-11-10,Tablet,228,3,118,0,238,0,147,0,147.0,238.0,118.0,11,4,229.0,227.0
2023-11-11,Tablet,249,7,145,0,209,1,95,0,95.0,146.29999999999998,145.0,11,5,228.0,244.0
2023-11-12,Tablet,223,7,142,0,210,1,125,0,125.0,147.0,142.0,11,6,249.0,237.0
2023-11-13,Tablet,226,8,112,1,225,1,114,0,114.0,157.5,67.2,11,0,223.0,225.0
2023-11-14,Tablet,238,5,119,0,149,1,103,0,103.0,104.3,119.0,11,1,226.0,234.0
2023-11-15,Tablet,221,5,222,0,190,0,163,0,163.0,190.0,222.0,11,2,238.0,242.0
2023-11-16,Tablet,236,4,221,0,134,0,94,0,94.0,134.0,221.0,11,3,221.0,229.0
2023-11-17,Tablet,247,3,224,0,197,1,158,1,126.4,137.89999999999998,224.0,11,4,236.0,228.0
2023-11-18,Tablet,231,5,240,0,240,0,177,0,177.0,240.0,240.0,11,5,247.0,249.0
2023-11-19,Tablet,242,2,226,0,131,0,115,0,115.0,131.0,226.0,11,6,231.0,223.0
2023-11-20,Tablet,232,7,185,0,235,0,149,0,149.0,235.0,185.0,11,0,242.0,226.0
2023-11-21,Tablet,214,7,244,0,124,1,164,0,164.0,86.8,244.0,11,1,232.0,238.0
2023-11-22,Tablet,231,2,195,0,125,0,153,0,153.0,125.0,195.0,11,2,214.0,221.0
2023-11-23,Tablet,235,2,101,0,164,0,95,0,95.0,164.0,101.0,11,3,231.0,236.0
2023-11-24,Tablet,214,7,112,1,143,1,169,0,169.0,100.1,67.2,11,4,235.0,247.0
2023-11-25,Tablet,208,2,235,0,172,0,162,0,162.0,172.0,235.0,11,5,214.0,231.0
2023-11-26,Tablet,230,7,101,0,168,0,161,0,161.0,168.0,101.0,11,6,208.0,242.0
2023-11-27,Tablet,219,6,209,0,240,0,165,1,132.0,240.0,209.0,11,0,230.0,232.0
2023-11-28,Tablet,231,6,184,0,138,0,178,0,178.0,138.0,184.0,11,1,219.0,214.0
2023-11-29,Tablet,232,5,108,1,191,0,152,0,152.0,191.0,64.8,11,2,231.0,231.0
2023-11-30,Tablet,223,8,132,1,178,0,143,0,143.0,178.0,79.2,11,3,232.0,235.0
2023-12-01,Tablet,209,6,179,1,135,0,166,1,132.8,135.0,107.39999999999999,12,4,223.0,214.0
2023-12-02,Tablet,217,6,127,0,235,0,165,0,165.0,235.0,127.0,12,5,209.0,208.0
2023-12-03,Tablet,213,3,189,0,203,0,93,0,93.0,203.0,189.0,12,6,217.0,230.0
2023-12-04,Tablet,200,7,142,1,223,0,133,0,133.0,223.0,85.2,12,0,213.0,219.0
2023-12-05,Tablet,223,6,155,0,208,0,165,0,165.0,208.0,155.0,12,1,200.0,231.0
2023-12-06,Tablet,197,7,199,0,182,0,151,1,120.80000000000001,182.0,199.0,12,2,223.0,232.0
2023-12-07,Tablet,202,6,221,0,176,1,105,0,105.0,123.19999999999999,221.0,12,3,197.0,223.0
2023-12-08,Tablet,215,3,161,0,181,1,142,1,113.60000000000001,126.69999999999999,161.0,12,4,202.0,209.0
2023-12-09,Tablet,207,3,194,0,134,0,98,1,78.4,134.0,194.0,12,5,215.0,217.0
2023-12-10,Tablet,199,9,117,1,184,0,130,0,130.0,184.0,70.2,12,6,207.0,213.0
2023-12-11,Tablet,205,5,208,0,239,0,164,0,164.0,239.0,208.0,12,0,199.0,200.0
2023-12-12,Tablet,216,8,172,1,136,0,144,0,144.0,136.0,103.2,12,1,205.0,223.0
2023-12-13,Tablet,207,6,231,0,177,0,142,1,113.60000000000001,177.0,231.0,12,2,216.0,197.0
2023-12-14,Tablet,211,7,198,1,188,0,161,0,161.0,188.0,118.8,12,3,207.0,202.0
2023-12-15,Tablet,192,2,208,0,229,0,123,0,123.0,229.0,208.0,12,4,211.0,215.0
2023-12-16,Tablet,188,10,170,1,145,0,108,0,108.0,145.0,102.0,12,5,192.0,207.0
2023-12-17,Tablet,192,5,224,0,129,1,171,0,171.0,90.3,224.0,12,6,188.0,199.0
2023-12-18,Tablet,207,6,173,1,219,1,170,1,136.0,153.29999999999998,103.8,12,0,192.0,205.0
2023-12-19,Tablet,188,7,143,0,181,0,98,0,98.0,181.0,143.0,12,1,207.0,216.0
2023-12-20,Tablet,199,6,219,0,227,0,139,0,139.0,227.0,219.0,12,2,188.0,207.0
2023-12-21,Tablet,217,6,153,0,206,0,125,0,125.0,206.0,153.0,12,3,199.0,211.0
2023-12-22,Tablet,198,3,176,0,140,0,161,0,161.0,140.0,176.0,12,4,217.0,192.0
2023-12-23,Tablet,199,5,156,1,247,1,106,0,106.0,172.89999999999998,93.6,12,5,198.0,188.0
2023-12-24,Tablet,204,6,237,0,228,1,173,0,173.0,159.6,237.0,12,6,199.0,192.0
2023-12-25,Tablet,200,2,144,0,167,0,155,0,155.0,167.0,144.0,12,0,204.0,207.0
2023-12-26,Tablet,209,2,151,0,130,0,98,0,98.0,130.0,151.0,12,1,200.0,188.0
2023-12-27,Tablet,206,3,186,0,167,0,127,1,101.60000000000001,167.0,186.0,12,2,209.0,199.0
2023-12-28,Tablet,217,6,190,0,214,0,94,0,94.0,214.0,190.0,12,3,206.0,217.0
2023-12-29,Tablet,216,2,163,0,194,0,125,0,125.0,194.0,163.0,12,4,217.0,198.0
2023-12-30,Tablet,217,7,145,0,212,0,162,0,162.0,212.0,145.0,12,5,216.0,199.0
2023-12-31,Tablet,212,4,229,0,122,0,93,0,93.0,122.0,229.0,12,6,217.0,204.0
